251.00000,4.5356320E-3,2.8637584E+11
252.00000,3.9333110E-3,7.8504633E+11
253.00000,7.7522300E-4,8.8372017E+11
254.00000,8.4263040E-3,1.9604970E+12
255.00000,3.7860210E-3,2.4462081E+12
256.00000,1.8826399E-2,4.8709307E+12
257.00000,6.2179670E-3,5.6748943E+12
258.00000,3.3686600E-4,5.7186195E+12
259.00000,2.1727830E-3,6.0017398E+12
260.00000,2.6447840E-3,6.3476938E+12
261.00000,7.0168960E-3,7.2690772E+12
262.00000,2.0315300E-4,7.2958553E+12
263.00000,2.9348030E-3,7.6841751E+12
264.00000,1.0474449E-2,9.0753763E+12
265.00000,1.2021040E-3,9.2356428E+12
266.00000,4.7636839E-2,1.5610631E+13
267.00000,2.8318890E-3,1.5991033E+13
268.00000,2.5190450E-3,1.6330678E+13
269.00000,3.8502710E-3,1.6851751E+13
270.00000,6.9864500E-3,1.7800771E+13
271.00000,1.1200493E-2,1.9327849E+13
272.00000,4.5771210E-3,1.9954198E+13
273.00000,7.5554860E-3,2.0991917E+13
274.00000,2.9178090E-3,2.1394136E+13
275.00000,9.6493900E-4,2.1527637E+13
276.00000,9.0390110E-3,2.2782756E+13
277.00000,4.4181030E-3,2.3398458E+13
278.00000,5.6770870E-3,2.4192467E+13
279.00000,1.2663000E-7,2.4192484E+13
280.00000,3.6796710E-3,2.4710833E+13
281.00000,1.5654443E-2,2.6923921E+13
282.00000,2.2391343E-2,3.0100679E+13
283.00000,9.4865500E-4,3.0235746E+13
284.00000,1.4599600E-4,3.0256606E+13
285.00000,2.7968790E-3,3.0657633E+13
286.00000,1.6371344E-2,3.3013253E+13
287.00000,4.0126993E-2,3.8807184E+13
288.00000,1.2822000E-2,4.0665002E+13
289.00000,5.8807170E-3,4.1520035E+13
290.00000,1.2838564E-2,4.3393171E+13
291.00000,2.2362050E-3,4.3720557E+13
292.00000,3.4167827E-2,4.8739994E+13
293.00000,3.6243540E-3,4.9274255E+13
294.00000,1.3885746E-2,5.1328117E+13
295.00000,2.1962502E-2,5.4587675E+13
296.00000,2.0475831E-2,5.7636890E+13
297.00000,4.0024391E-2,6.3617370E+13
298.00000,6.8784770E-3,6.4648619E+13
299.00000,4.9568950E-3,6.5394270E+13
300.00000,1.4175955E-2,6.7533850E+13
301.00000,1.3830333,2.7697112E+14
302.00000,7.0346910E-3,2.7803995E+14
303.00000,6.3461342E-2,2.8771396E+14
304.00000,6.8414300E-3,2.8876031E+14
305.00000,4.6143850E-3,2.8946837E+14
306.00000,8.0849070E-3,2.9071303E+14
307.00000,3.6184700E-4,2.9076892E+14
308.00000,7.3281100E-3,2.9190444E+14
309.00000,6.2072940E-3,2.9286942E+14
310.00000,5.3739790E-3,2.9370755E+14
311.00000,1.1129915E-2,2.9544898E+14
312.00000,1.8664083E-2,2.9837864E+14
313.00000,4.5124580E-2,3.0548443E+14
314.00000,1.5343421E-2,3.0790828E+14
315.00000,1.8654803E-2,3.1086463E+14
316.00000,1.7107666E-2,3.1358441E+14
317.00000,6.8104070E-3,3.1467055E+14
318.00000,5.4944060E-3,3.1554958E+14
319.00000,1.0785402E-2,3.1728052E+14
320.00000,2.1537488E-2,3.2074788E+14
321.00000,6.0048590E-3,3.2171764E+14
322.00000,4.0549960E-3,3.2237454E+14
323.00000,2.9326313E-2,3.2714011E+14
324.00000,7.0198900E-4,3.2725454E+14
325.00000,1.3590929E-2,3.2947676E+14
326.00000,1.7901586E-2,3.3241282E+14
327.00000,4.5453170E-3,3.3316058E+14
328.00000,9.3482290E-3,3.3470320E+14
329.00000,1.0444194E-2,3.3643192E+14
330.00000,3.2445274E-2,3.4181859E+14
331.00000,9.5560070E-3,3.4340992E+14
332.00000,3.6397910E-3,3.4401787E+14
333.00000,7.4691800E-4,3.4414300E+14
334.00000,1.3962333E-2,3.4648917E+14
335.00000,1.0102520E-3,3.4665944E+14
336.00000,5.3775350E-3,3.4756847E+14
337.00000,1.7948296E-2,3.5061151E+14
338.00000,3.5781200E-3,3.5121996E+14
339.00000,2.1070356E-2,3.5481353E+14
340.00000,2.6337673E-2,3.5931870E+14
341.00000,9.3203280E-3,3.6091768E+14
342.00000,1.1412455E-2,3.6288131E+14
343.00000,7.3032330E-3,3.6414158E+14
